2021-09-08 09:01:37 INFO     Saving logs in: /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:24:38 INFO     	 valid MR: 2286.42 | MRR: 0.480 | H@1: 0.423 | H@3: 0.505 | H@10: 0.582
2021-09-08 09:24:38 INFO     	 Saving model at epoch 89 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:24:53 INFO     	 Epoch 90 | average train loss: 0.0015
2021-09-08 09:24:53 INFO     	 Epoch 90 | average valid loss: 0.0538
2021-09-08 09:25:08 INFO     	 Epoch 91 | average train loss: 0.0015
2021-09-08 09:25:08 INFO     	 Epoch 91 | average valid loss: 0.0540
2021-09-08 09:25:22 INFO     	 Epoch 92 | average train loss: 0.0015
2021-09-08 09:25:23 INFO     	 Epoch 92 | average valid loss: 0.0543
2021-09-08 09:25:37 INFO     	 Epoch 93 | average train loss: 0.0014
2021-09-08 09:25:37 INFO     	 Epoch 93 | average valid loss: 0.0545
2021-09-08 09:25:52 INFO     	 Epoch 94 | average train loss: 0.0014
2021-09-08 09:25:52 INFO     	 Epoch 94 | average valid loss: 0.0550
2021-09-08 09:25:53 INFO     	 valid MR: 2292.07 | MRR: 0.480 | H@1: 0.424 | H@3: 0.504 | H@10: 0.583
2021-09-08 09:25:53 INFO     	 Saving model at epoch 94 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:26:09 INFO     	 Epoch 95 | average train loss: 0.0014
2021-09-08 09:26:09 INFO     	 Epoch 95 | average valid loss: 0.0550
2021-09-08 09:26:24 INFO     	 Epoch 96 | average train loss: 0.0013
2021-09-08 09:26:24 INFO     	 Epoch 96 | average valid loss: 0.0559
2021-09-08 09:26:39 INFO     	 Epoch 97 | average train loss: 0.0013
2021-09-08 09:26:39 INFO     	 Epoch 97 | average valid loss: 0.0558
2021-09-08 09:26:54 INFO     	 Epoch 98 | average train loss: 0.0013
2021-09-08 09:26:54 INFO     	 Epoch 98 | average valid loss: 0.0559
